k1,m,n
19.5423614890502,0.767202397718646,3.70847646885705
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
10.01151962851,0.786188124469885,3.2389505289354
19.5423614890502,0.767202397718646,3.70847646885705
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
19.5423614890502,0.767202397718646,3.70847646885705
19.5423614890502,0.767202397718646,3.70847646885705
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
5.07798850465175,0.504338497334311,2.94155963174692
10.01151962851,0.786188124469885,3.2389505289354
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
5.07798850465175,0.504338497334311,2.94155963174692
5.07798850465175,0.504338497334311,2.94155963174692
19.5423614890502,0.767202397718646,3.70847646885705
10.01151962851,0.786188124469885,3.2389505289354
